Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.60704	MAP.60680.collection		animal shed resting	house resting inside	larval collection		1987-04/1987-04	India	GAZ	00002839	22.936	80.141
MAP.60728	MAP.60680.collection		animal shed resting	house resting inside	larval collection		1987-04/1987-04	India	GAZ	00002839	22.936	80.141
MAP.60752	MAP.60680.collection		animal shed resting	house resting inside	larval collection		1987-04/1987-04	India	GAZ	00002839	22.936	80.141
MAP.60776	MAP.60680.collection		animal shed resting	house resting inside	larval collection		1987-04/1987-04	India	GAZ	00002839	22.936	80.141
MAP.60800	MAP.60680.collection		animal shed resting	house resting inside	larval collection		1987-04/1987-04	India	GAZ	00002839	22.936	80.141
MAP.60824	MAP.60680.collection		animal shed resting	house resting inside	larval collection		1987-04/1987-04	India	GAZ	00002839	22.936	80.141
MAP.60843	MAP.60680.collection		animal shed resting	house resting inside	larval collection		1987-04/1987-04	India	GAZ	00002839	22.936	80.141
MAP.66104	MAP.66104.collection						2006-09/2006-09	Republic of Korea	GAZ	00002802	36.9614	127.0386
MAP.21094	MAP.21094.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.1798	141.2279
MAP.21095	MAP.21094.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.1798	141.2279
MAP.21096	MAP.21094.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.1798	141.2279
MAP.21097	MAP.21094.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.1798	141.2279
MAP.24073	MAP.24073.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-7.935	145.6897
MAP.23719	MAP.23719.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-10.0871	148.657
MAP.30680	MAP.30680.collection		man biting	animal biting			1998-06/2001-08	Thailand	GAZ	00003744	8.5799	98.567
MAP.10549	MAP.10549.collection		man biting outdoors				1994-03/1994-11	Papua New Guinea	GAZ	00003922	-3.551	142.215
MAP.2036	MAP.2036.collection		animal baited net trap				1999-12/1999-12	Laos	GAZ	00006889	17.263	105.78
MAP.2039	MAP.2036.collection		animal baited net trap				1999-12/1999-12	Laos	GAZ	00006889	17.263	105.78
MAP.2042	MAP.2036.collection		animal baited net trap				1999-12/1999-12	Laos	GAZ	00006889	17.263	105.78
MAP.65236	MAP.65236.collection		larval collection				2005-05/2005-05	Indonesia	GAZ	00003727	-6.7747	106.5903
MAP.1259	MAP.1259.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	10.029	98.553
MAP.1260	MAP.1259.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	10.029	98.553
MAP.1261	MAP.1259.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	10.029	98.553
MAP.1262	MAP.1259.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	10.029	98.553
MAP.1263	MAP.1259.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	10.029	98.553
MAP.1264	MAP.1259.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	10.029	98.553
MAP.1265	MAP.1259.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	10.029	98.553
MAP.16953	MAP.16953.collection		animal biting outdoors	man biting outdoors			1989-09/1989-09	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.17027	MAP.16953.collection		animal biting outdoors	man biting outdoors			1989-09/1989-09	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.16736	MAP.16736.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1991-11/1991-12	Sri Lanka	GAZ	00003924	7.6175	81.0452
MAP.64050	MAP.64050.collection		larval collection				1999-09/1999-10	Republic of Korea	GAZ	00002802	37.5497	126.93
MAP.64051	MAP.64050.collection		larval collection				1999-09/1999-10	Republic of Korea	GAZ	00002802	37.5497	126.93
MAP.19309	MAP.19309.collection		house resting inside	animal shed resting			1999-11/1999-11	Pakistan	GAZ	00005246	29.54	73.003
MAP.19322	MAP.19309.collection		house resting inside	animal shed resting			1999-11/1999-11	Pakistan	GAZ	00005246	29.54	73.003
MAP.19336	MAP.19309.collection		house resting inside	animal shed resting			1999-11/1999-11	Pakistan	GAZ	00005246	29.54	73.003
MAP.22101	MAP.22101.collection		man biting outdoors	animal biting	house resting inside	light trap	1992-06/1992-06	Iran	GAZ	00004474	26.183	60.766
MAP.24503	MAP.24503.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-4.4035	145.2751
MAP.27007	MAP.27007.collection		animal baited net trap	man biting outdoors			1986-09/1986-10	Malaysia	GAZ	00003902	7.25	117.1667
MAP.18442	MAP.18442.collection		animal shed resting	house resting inside	larval collection	man biting indoors	2002-05/2002-05	Iran	GAZ	00004474	27.751	56.333
MAP.1629	MAP.1629.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	18.18	96.808
MAP.1714	MAP.1714.collection		man biting outdoors				1998-11/1998-11	Malaysia	GAZ	00003902	5.869	116.516
MAP.24574	MAP.24574.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-3.85	142.0753
MAP.65493	MAP.65493.collection		larval collection				2004-10/2004-10	Indonesia	GAZ	00003727	-7.195	106.5389
MAP.65494	MAP.65493.collection		larval collection				2004-10/2004-10	Indonesia	GAZ	00003727	-7.195	106.5389
MAP.25001	MAP.25001.collection		house resting inside				1987-08/1987-10	India	GAZ	00002839	26.914	75.804
MAP.25004	MAP.25001.collection		house resting inside				1987-08/1987-10	India	GAZ	00002839	26.914	75.804
MAP.25007	MAP.25001.collection		house resting inside				1987-08/1987-10	India	GAZ	00002839	26.914	75.804
MAP.25010	MAP.25001.collection		house resting inside				1987-08/1987-10	India	GAZ	00002839	26.914	75.804
MAP.25013	MAP.25001.collection		house resting inside				1987-08/1987-10	India	GAZ	00002839	26.914	75.804
MAP.65908	MAP.65908.collection		man biting				1989-05/1989-05	Papua New Guinea	GAZ	00003922	-5.0875	145.7874
MAP.65958	MAP.65908.collection		man biting				1989-05/1989-05	Papua New Guinea	GAZ	00003922	-5.0875	145.7874
MAP.66006	MAP.65908.collection		man biting				1989-05/1989-05	Papua New Guinea	GAZ	00003922	-5.0875	145.7874
MAP.65733	MAP.65733.collection		larval collection				2005-08/2005-08	Indonesia	GAZ	00003727	-7.1311	106.6867
MAP.22430	MAP.22430.collection		outdoor light trap				1998-09/1998-09	Republic of Korea	GAZ	00002802	37.885	126.758
MAP.16553	MAP.16553.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1991-05/1991-06	Sri Lanka	GAZ	00003924	7.602	80.483
MAP.25151	MAP.25151.collection		man biting	outside shelter natural	outside shelter artificial	resting outdoors	2000-07/2000-07	Republic of Korea	GAZ	00002802	37.6458	126.7569
MAP.65222	MAP.65222.collection		larval collection				2005-04/2005-04	Indonesia	GAZ	00003727	-7.0969	106.5936
MAP.27001	MAP.27001.collection		animal baited net trap	animal biting	outside shelter artificial		1992-08/1992-09	Pakistan	GAZ	00005246	34.0125	71.8647
MAP.27002	MAP.27001.collection		animal baited net trap	animal biting	outside shelter artificial		1992-08/1992-09	Pakistan	GAZ	00005246	34.0125	71.8647
MAP.27003	MAP.27001.collection		animal baited net trap	animal biting	outside shelter artificial		1992-08/1992-09	Pakistan	GAZ	00005246	34.0125	71.8647
MAP.65657	MAP.65657.collection		larval collection				2005-07/2005-07	Indonesia	GAZ	00003727	-7.3206	106.5978
MAP.60037	MAP.60037.collection		man biting outdoors	man biting indoors	animal baited net trap	house resting inside	1999-08/1999-08	Myanmar	GAZ	00006899	16.896	97.392
MAP.1458	MAP.1458.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.768	97.183
MAP.1459	MAP.1458.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.768	97.183
MAP.1461	MAP.1458.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.768	97.183
MAP.1462	MAP.1458.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.768	97.183
MAP.1463	MAP.1458.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.768	97.183
MAP.1464	MAP.1458.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.768	97.183
MAP.1465	MAP.1458.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.768	97.183
MAP.27265	MAP.27265.collection		man biting indoors	man biting outdoors	house resting inside		1987-01/1987-01	Thailand	GAZ	00003744	12.6	102.049
MAP.24114	MAP.24114.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-7.7549	144.9238
MAP.59376	MAP.59376.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-08/1998-08	Myanmar	GAZ	00006899	22.109	95.138
MAP.16243	MAP.16243.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1991-05/1991-06	Sri Lanka	GAZ	00003924	8.025	81.01
MAP.17052	MAP.17052.collection		animal biting outdoors				1988-09/1988-09	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.20964	MAP.20964.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-9.1444	142.2274
MAP.20965	MAP.20964.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-9.1444	142.2274
MAP.20966	MAP.20964.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-9.1444	142.2274
MAP.19672	MAP.19672.collection		man biting indoors	man biting outdoors			1987-08/1987-08	Solomon Islands	GAZ	00005275	-8.579	160.736
MAP.19701	MAP.19672.collection		man biting indoors	man biting outdoors			1987-08/1987-08	Solomon Islands	GAZ	00005275	-8.579	160.736
MAP.60396	MAP.60396.collection		man biting indoors	man biting outdoors			1999-06/1999-06	Myanmar	GAZ	00006899	18.193	96.839
MAP.60411	MAP.60396.collection		man biting indoors	man biting outdoors			1999-06/1999-06	Myanmar	GAZ	00006899	18.193	96.839
MAP.31839	MAP.31839.collection		larval collection	man biting	animal biting		1999-03/1999-10	Cambodia	GAZ	00006888	13.7167	106.9833
MAP.23780	MAP.23780.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-9.6632	147.4571
MAP.23581	MAP.23581.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-10.9869	142.6081
MAP.31336	MAP.31336.collection		animal biting				1991-06/1991-10	China	GAZ	00002845	26.2833	117.645
MAP.21242	MAP.21242.collection		man biting indoors	man biting outdoors	resting outdoors	house resting inside	1990-08/1993-09	Papua New Guinea	GAZ	00003922	-3.7666	143.0166
MAP.21243	MAP.21242.collection		man biting indoors	man biting outdoors	resting outdoors	house resting inside	1990-08/1993-09	Papua New Guinea	GAZ	00003922	-3.7666	143.0166
MAP.21244	MAP.21242.collection		man biting indoors	man biting outdoors	resting outdoors	house resting inside	1990-08/1993-09	Papua New Guinea	GAZ	00003922	-3.7666	143.0166
MAP.45958	MAP.45958.collection		man biting				1985-07/1985-07	Myanmar	GAZ	00006899	18.035	96.482
MAP.65470	MAP.65470.collection		larval collection				2005-04/2005-04	Indonesia	GAZ	00003727	-7.1231	106.6753
MAP.22963	MAP.22963.collection		resting outdoors	larval collection			1986-04/1986-04	India	GAZ	00002839	22.518	88.344
MAP.22974	MAP.22963.collection		resting outdoors	larval collection			1986-04/1986-04	India	GAZ	00002839	22.518	88.344
MAP.35819	MAP.35819.collection						1995-00/1995-00	China	GAZ	00002845	18.4247	109.5569
MAP.952	MAP.952.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	22.864	95.996
MAP.953	MAP.952.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	22.864	95.996
MAP.954	MAP.952.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	22.864	95.996
MAP.955	MAP.952.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	22.864	95.996
MAP.956	MAP.952.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	22.864	95.996
MAP.958	MAP.952.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	22.864	95.996
MAP.959	MAP.952.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	22.864	95.996
MAP.960	MAP.952.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	22.864	95.996
MAP.961	MAP.952.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	22.864	95.996
MAP.66054	MAP.66054.collection						2005-05/2005-05	Republic of Korea	GAZ	00002802	37.908	126.7373
MAP.16713	MAP.16713.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1991-05/1991-06	Sri Lanka	GAZ	00003924	7.934	81.009
MAP.30642	MAP.30642.collection		indoor light trap				2004-07/2004-10	India	GAZ	00002839	27.484	96.183
MAP.30643	MAP.30642.collection		indoor light trap				2004-07/2004-10	India	GAZ	00002839	27.484	96.183
MAP.28132	MAP.28132.collection		man biting					Thailand	GAZ	00003744	14.4833	105.35
MAP.31818	MAP.31818.collection		animal biting				1999-03/1999-03	Laos	GAZ	00006889	18.25	104.9333
MAP.23698	MAP.23698.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-10.2026	148.8329
MAP.65482	MAP.65482.collection		larval collection				2005-09/2005-09	Indonesia	GAZ	00003727	-7.0728	106.5778
MAP.65137	MAP.65137.collection		larval collection				2004-12/2004-12	Indonesia	GAZ	00003727	-7.2603	106.7358
MAP.22092	MAP.22092.collection		man biting outdoors	animal biting	house resting inside	light trap	1991-09/1991-09	Iran	GAZ	00004474	26.183	60.766
MAP.1789	MAP.1789.collection		man biting indoors	man biting outdoors	animal shed resting	house resting inside	1995-09/1995-09	Viet Nam	GAZ	00003756	20.901	105.4833
MAP.16496	MAP.16496.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1991-11/1991-12	Sri Lanka	GAZ	00003924	7.706	81.703
MAP.22099	MAP.22099.collection		man biting outdoors	animal biting	house resting inside	light trap	1992-04/1992-04	Iran	GAZ	00004474	26.183	60.766
MAP.61192	MAP.61192.collection		larval collection				1997-04/1997-04	Sri Lanka	GAZ	00003924	8.04	80.75
MAP.16791	MAP.16791.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1991-01/1991-02	Sri Lanka	GAZ	00003924	6.734	81.1
MAP.30799	MAP.30799.collection		man biting indoors	man biting outdoors	resting outdoors		2002-00/2005-00	Laos	GAZ	00006889	15.3707	106.6689
MAP.21976	MAP.21976.collection							Thailand	GAZ	00003744	14.017	99.532
MAP.24567	MAP.24567.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-3.8991	144.0709
MAP.26	MAP.26.collection		larval collection				1992-01/1993-06	Philippines	GAZ	00004525	14.738	120.319
MAP.58863	MAP.58863.collection		man biting outdoors	man biting indoors	animal baited net trap	house resting inside	1999-02/1999-02	Myanmar	GAZ	00006899	16.901	94.664
MAP.16213	MAP.16213.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1991-05/1991-06	Sri Lanka	GAZ	00003924	7.75	80.57
MAP.27077	MAP.27077.collection		human baited net trap				2003-07/2003-07	Indonesia	GAZ	00003727	-8.548	116.082
MAP.23603	MAP.23603.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-13.9177	141.6492
MAP.59888	MAP.59888.collection		man biting	resting outdoors	animal baited net trap	house resting inside	1999-10/1999-12	Myanmar	GAZ	00006899	17.593	94.579
MAP.24493	MAP.24493.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-4.4806	144.1109
MAP.65129	MAP.65129.collection		larval collection				2004-10/2004-10	Indonesia	GAZ	00003727	-6.9364	106.775
MAP.86	MAP.86.collection		larval collection	man biting indoors	man biting outdoors		2000-02/2000-02	Thailand	GAZ	00003744	14.2833	99.1833
MAP.23864	MAP.23864.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-9.1171	143.2396
MAP.23865	MAP.23864.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-9.1171	143.2396
MAP.2061	MAP.2061.collection		animal baited net trap				1999-12/1999-12	Laos	GAZ	00006889	17.242	104.993
MAP.2063	MAP.2061.collection		animal baited net trap				1999-12/1999-12	Laos	GAZ	00006889	17.242	104.993
MAP.2064	MAP.2061.collection		animal baited net trap				1999-12/1999-12	Laos	GAZ	00006889	17.242	104.993
