Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Characteristics [species assay result (VBcv:0000961)]	Term Source REF	Term Accession Number	Comment [ASSI]
MAP.521	MAP.521.spid		morphology		Anopheles minimus species complex	MIRO	40003537	
MAP.522	MAP.522.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.523	MAP.523.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.545	MAP.545.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.546	MAP.546.spid				Anopheles barbirostris species complex	MIRO	40000041	
MAP.547	MAP.547.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.549	MAP.549.spid				Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.550	MAP.550.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.551	MAP.551.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.552	MAP.552.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.553	MAP.553.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.555	MAP.555.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.556	MAP.556.spid				Anopheles barbirostris species complex	MIRO	40000041	
MAP.557	MAP.557.spid				Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.558	MAP.558.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.559	MAP.559.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.560	MAP.560.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.562	MAP.562.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.563	MAP.563.spid				Anopheles barbirostris species complex	MIRO	40000041	
MAP.564	MAP.564.spid				Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.565	MAP.565.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.566	MAP.566.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.567	MAP.567.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.568	MAP.568.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.569	MAP.569.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.570	MAP.570.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.571	MAP.571.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.572	MAP.572.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.573	MAP.573.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.574	MAP.574.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.575	MAP.575.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.576	MAP.576.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.577	MAP.577.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.578	MAP.578.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.579	MAP.579.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.580	MAP.580.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.581	MAP.581.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.582	MAP.582.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.583	MAP.583.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.584	MAP.584.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.585	MAP.585.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.586	MAP.586.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.587	MAP.587.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.588	MAP.588.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.597	MAP.597.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.598	MAP.598.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.599	MAP.599.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.600	MAP.600.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.601	MAP.601.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.602	MAP.602.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.603	MAP.603.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.604	MAP.604.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.605	MAP.605.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.606	MAP.606.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.607	MAP.607.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.608	MAP.608.spid				Anopheles minimus species complex	MIRO	40003537	Species A
MAP.687	MAP.687.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species A (An.sawadwongporni)
MAP.688	MAP.688.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.689	MAP.689.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species C (An.dravidicus)
MAP.690	MAP.690.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.691	MAP.691.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.692	MAP.692.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.693	MAP.693.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.694	MAP.694.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.695	MAP.695.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.696	MAP.696.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.697	MAP.697.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.698	MAP.698.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.699	MAP.699.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.700	MAP.700.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.701	MAP.701.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.702	MAP.702.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.703	MAP.703.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.704	MAP.704.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.705	MAP.705.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.706	MAP.706.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.707	MAP.707.spid		morphology	chromosomal banding sequences	Anopheles maculatus Group	MIRO	40003525	Species B (An.maculatus s.s.) form E
MAP.709	MAP.709.spid		morphology		Anopheles dirus species complex	MIRO	40002263	
MAP.710	MAP.710.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.711	MAP.711.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.712	MAP.712.spid		morphology		Anopheles minimus species complex	MIRO	40003537	
MAP.713	MAP.713.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.714	MAP.714.spid				Anopheles koliensis Owen, 1945	MIRO	40003506	
MAP.715	MAP.715.spid				Anopheles punctulatus species complex	MIRO	40003571	
MAP.716	MAP.716.spid				Anopheles farauti species complex	MIRO	40002278	
MAP.728	MAP.728.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.729	MAP.729.spid				Anopheles sundaicus species complex	MIRO	40003605	
MAP.731	MAP.731.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.732	MAP.732.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.733	MAP.733.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.734	MAP.734.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.735	MAP.735.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.736	MAP.736.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.737	MAP.737.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.738	MAP.738.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.739	MAP.739.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.740	MAP.740.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.741	MAP.741.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.742	MAP.742.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.743	MAP.743.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.744	MAP.744.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.745	MAP.745.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.746	MAP.746.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.747	MAP.747.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.748	MAP.748.spid				Anopheles balabacensis Baisas, 1936	MIRO	40002233	
MAP.749	MAP.749.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.750	MAP.750.spid				Anopheles barbirostris species complex	MIRO	40000041	
MAP.752	MAP.752.spid		morphology		Anopheles koliensis Owen, 1945	MIRO	40003506	ASSI: Owen
MAP.753	MAP.753.spid		morphology		Anopheles punctulatus species complex	MIRO	40003571	ASSI: Doentz
MAP.754	MAP.754.spid		morphology		Anopheles farauti species complex	MIRO	40002278	ASSI: Laveran
MAP.755	MAP.755.spid		morphology		Anopheles farauti species complex	MIRO	40002278	ASSI: No. 4
MAP.757	MAP.757.spid		morphology		Anopheles sundaicus species complex	MIRO	40003605	
MAP.758	MAP.758.spid		morphology		Anopheles sundaicus species complex	MIRO	40003605	
MAP.759	MAP.759.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.760	MAP.760.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.761	MAP.761.spid		morphology		Anopheles sundaicus species complex	MIRO	40003605	
MAP.762	MAP.762.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.764	MAP.764.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.765	MAP.765.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.766	MAP.766.spid		morphology		Anopheles sundaicus species complex	MIRO	40003605	
MAP.772	MAP.772.spid		morphology		Anopheles dirus species complex	MIRO	40002263	
MAP.773	MAP.773.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.774	MAP.774.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.776	MAP.776.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.777	MAP.777.spid		morphology		Anopheles minimus species complex	MIRO	40003537	
MAP.778	MAP.778.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.779	MAP.779.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.780	MAP.780.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.781	MAP.781.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.783	MAP.783.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.784	MAP.784.spid		morphology		Anopheles dirus species complex	MIRO	40002263	
MAP.785	MAP.785.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.786	MAP.786.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.788	MAP.788.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.789	MAP.789.spid		morphology		Anopheles minimus species complex	MIRO	40003537	
MAP.790	MAP.790.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.791	MAP.791.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.792	MAP.792.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.793	MAP.793.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.795	MAP.795.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.796	MAP.796.spid		morphology		Anopheles dirus species complex	MIRO	40002263	
MAP.797	MAP.797.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.798	MAP.798.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.800	MAP.800.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.801	MAP.801.spid		morphology		Anopheles minimus species complex	MIRO	40003537	
MAP.802	MAP.802.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.803	MAP.803.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.804	MAP.804.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.806	MAP.806.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.807	MAP.807.spid		morphology		Anopheles dirus species complex	MIRO	40002263	
MAP.808	MAP.808.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.809	MAP.809.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.810	MAP.810.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.811	MAP.811.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.812	MAP.812.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.813	MAP.813.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.814	MAP.814.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.815	MAP.815.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.816	MAP.816.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.817	MAP.817.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.818	MAP.818.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.819	MAP.819.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.820	MAP.820.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.821	MAP.821.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.822	MAP.822.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.824	MAP.824.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.825	MAP.825.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.826	MAP.826.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.827	MAP.827.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.828	MAP.828.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.829	MAP.829.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.830	MAP.830.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.831	MAP.831.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.832	MAP.832.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.833	MAP.833.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.834	MAP.834.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.835	MAP.835.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.836	MAP.836.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.837	MAP.837.spid		morphology		Anopheles sundaicus species complex	MIRO	40003605	
MAP.838	MAP.838.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.839	MAP.839.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.840	MAP.840.spid		morphology		Anopheles dirus species complex	MIRO	40002263	
MAP.841	MAP.841.spid		morphology		Anopheles sundaicus species complex	MIRO	40003605	
MAP.842	MAP.842.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.843	MAP.843.spid		morphology		Anopheles sundaicus species complex	MIRO	40003605	
MAP.844	MAP.844.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.845	MAP.845.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.846	MAP.846.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.847	MAP.847.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.848	MAP.848.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.849	MAP.849.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.850	MAP.850.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.851	MAP.851.spid		morphology		Anopheles minimus species complex	MIRO	40003537	
MAP.852	MAP.852.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.853	MAP.853.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.854	MAP.854.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.855	MAP.855.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.856	MAP.856.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.857	MAP.857.spid		morphology		Anopheles dirus species complex	MIRO	40002263	
