Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.61788	MAP.61788.collection		house resting inside				2006-08/2006-08	Gambia	GAZ	00000907	13.335	-16.018
MAP.40489	MAP.40489.collection		house resting inside				1999-08/2005-01	Tanzania	GAZ	00001103	-8.141	36.681
MAP.53144	MAP.53144.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-01/2003-01	Madagascar	GAZ	00001108	-19	46.417
MAP.53156	MAP.53144.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-01/2003-01	Madagascar	GAZ	00001108	-19	46.417
MAP.10051	MAP.10051.collection		house resting inside				2002-12/2003-05	Uganda	GAZ	00001102	-0.223	32.342
MAP.10077	MAP.10077.collection		man biting indoors	man biting outdoors			1993-11/1993-11	Senegal	GAZ	00000913	13.716	-16.418
MAP.10115	MAP.10077.collection		man biting indoors	man biting outdoors			1993-11/1993-11	Senegal	GAZ	00000913	13.716	-16.418
MAP.10153	MAP.10077.collection		man biting indoors	man biting outdoors			1993-11/1993-11	Senegal	GAZ	00000913	13.716	-16.418
MAP.6758	MAP.6758.collection		larval collection				1985-04/1985-04	Tanzania	GAZ	00001103	-8.098	36.715
MAP.62533	MAP.62533.collection		house resting inside	indoor light trap			1996-12/1996-12	Tanzania	GAZ	00001103	-4.934	38.449
MAP.11431	MAP.11431.collection		house resting inside				2004-01/2004-01	Kenya	GAZ	00001101	0.0833	34.7167
MAP.3935	MAP.3935.collection		man biting indoors	man biting outdoors			1990-12/1990-12	Senegal	GAZ	00000913	13.716	-16.418
MAP.30852	MAP.30852.collection		man biting indoors	man biting outdoors			2002-07/2002-10	Cameroon	GAZ	00001093	9.398	13.509
MAP.30853	MAP.30852.collection		man biting indoors	man biting outdoors			2002-07/2002-10	Cameroon	GAZ	00001093	9.398	13.509
MAP.30854	MAP.30852.collection		man biting indoors	man biting outdoors			2002-07/2002-10	Cameroon	GAZ	00001093	9.398	13.509
MAP.30855	MAP.30852.collection		man biting indoors	man biting outdoors			2002-07/2002-10	Cameroon	GAZ	00001093	9.398	13.509
MAP.7512	MAP.7512.collection		man biting indoors				1992-01/1992-01	Cameroon	GAZ	00001093	3.683	11.533
MAP.45795	MAP.45795.collection		larval collection				2005-08/2006-01	Sudan	GAZ	00000560	14.758	33.367
MAP.6445	MAP.6445.collection		indoor light trap				1987-01/1987-03	Tanzania	GAZ	00001103	-5.1667	38.8667
MAP.42266	MAP.42266.collection						1989-00/1989-00	Burkina Faso	GAZ	00000905	11.467	-1.383
MAP.29430	MAP.29430.collection		resting outdoors	animal shed resting			1998-06/1998-06	Madagascar	GAZ	00001108	-19.575	46.346
MAP.7722	MAP.7722.collection		man biting				1996-02/1996-02	Senegal	GAZ	00000913	13.683	-16.383
MAP.7772	MAP.7722.collection		man biting				1996-02/1996-02	Senegal	GAZ	00000913	13.683	-16.383
MAP.7816	MAP.7722.collection		man biting				1996-02/1996-02	Senegal	GAZ	00000913	13.683	-16.383
MAP.10609	MAP.10609.collection		house resting inside					Ghana	GAZ	00000908	10.866	-0.85
MAP.10610	MAP.10609.collection		house resting inside					Ghana	GAZ	00000908	10.866	-0.85
MAP.10611	MAP.10609.collection		house resting inside					Ghana	GAZ	00000908	10.866	-0.85
MAP.10612	MAP.10609.collection		house resting inside					Ghana	GAZ	00000908	10.866	-0.85
MAP.35112	MAP.35112.collection		house resting inside	larval collection			2004-11/2005-04	Nigeria	GAZ	00000912	7.4333	3.9
MAP.3615	MAP.3615.collection		man biting indoors	light trap			1997-11/1997-11	Ethiopia	GAZ	00000567	8.053	38.727
MAP.2671	MAP.2671.collection		man biting	house resting inside			1996-05/1996-06	Sudan	GAZ	00000560	15.598	32.578
MAP.41236	MAP.41236.collection		house resting inside	man biting			2003-01/2003-01	Cameroon	GAZ	00001093	4.444	11.623
MAP.8299	MAP.8299.collection		house resting inside	man biting indoors	man biting outdoors	larval collection	2000-04/2000-04	Sudan	GAZ	00000560	15.306	35.595
MAP.64408	MAP.64408.collection		house resting inside				1997-08/1997-08	Kenya	GAZ	00001101	-0.5185	34.2592
MAP.11273	MAP.11273.collection		house resting inside				1988-11/1988-11	Kenya	GAZ	00001101	-0.183	34.383
MAP.11285	MAP.11273.collection		house resting inside				1988-11/1988-11	Kenya	GAZ	00001101	-0.183	34.383
MAP.11297	MAP.11273.collection		house resting inside				1988-11/1988-11	Kenya	GAZ	00001101	-0.183	34.383
MAP.11661	MAP.11661.collection		house resting inside				1991-05/1991-05	Kenya	GAZ	00001101	0.16	34.38
MAP.11662	MAP.11661.collection		house resting inside				1991-05/1991-05	Kenya	GAZ	00001101	0.16	34.38
MAP.11663	MAP.11661.collection		house resting inside				1991-05/1991-05	Kenya	GAZ	00001101	0.16	34.38
MAP.7180	MAP.7180.collection		house resting inside				1989-06/1989-06	Kenya	GAZ	00001101	-0.183	34.916
MAP.7195	MAP.7180.collection		house resting inside				1989-06/1989-06	Kenya	GAZ	00001101	-0.183	34.916
MAP.64745	MAP.64745.collection		larval collection				2006-09/2006-10	Burkina Faso	GAZ	00000905	14.035	-0.028
MAP.64746	MAP.64745.collection		larval collection				2006-09/2006-10	Burkina Faso	GAZ	00000905	14.035	-0.028
MAP.64747	MAP.64745.collection		larval collection				2006-09/2006-10	Burkina Faso	GAZ	00000905	14.035	-0.028
MAP.9938	MAP.9938.collection		light trap	house resting inside			1995-12/1997-09	Malawi	GAZ	00001105	-14.382	35.198
MAP.7017	MAP.7017.collection		man biting indoors				1986-07/1986-07	Kenya	GAZ	00001101	-0.0667	34.6667
MAP.74991	MAP.74991.collection		house resting inside				2001-06/2002-07	Angola	GAZ	00001095	-15.185	12.156
MAP.74992	MAP.74991.collection		house resting inside				2001-06/2002-07	Angola	GAZ	00001095	-15.185	12.156
MAP.74993	MAP.74991.collection		house resting inside				2001-06/2002-07	Angola	GAZ	00001095	-15.185	12.156
MAP.10256	MAP.10256.collection		house resting inside				2001-08/2001-08	Cameroon	GAZ	00001093	10.5667	14.5
MAP.5698	MAP.5698.collection		man biting indoors	man biting outdoors			1991-04/1991-04	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
MAP.32245	MAP.32245.collection						1998-08/1998-08	Côte d'Ivoire	GAZ	00000906	7	-8.05
MAP.12084	MAP.12084.collection		house resting inside	outlet window trap				Kenya	GAZ	00001101	-0.037	34.634
MAP.12085	MAP.12084.collection		house resting inside	outlet window trap				Kenya	GAZ	00001101	-0.037	34.634
MAP.12087	MAP.12084.collection		house resting inside	outlet window trap				Kenya	GAZ	00001101	-0.037	34.634
MAP.42479	MAP.42479.collection		indoor light trap				2007-01/2007-05	Tanzania	GAZ	00001103	-9.034	36.845
MAP.42480	MAP.42479.collection		indoor light trap				2007-01/2007-05	Tanzania	GAZ	00001103	-9.034	36.845
MAP.11555	MAP.11555.collection		house resting inside	man biting indoors	human baited net trap		2003-04/2003-04	Madagascar	GAZ	00001108	-19.2333	46.2667
MAP.11927	MAP.11927.collection		indoor light trap				2001-07/2002-06	Nigeria	GAZ	00000912	6.865	3.716
MAP.11928	MAP.11927.collection		indoor light trap				2001-07/2002-06	Nigeria	GAZ	00000912	6.865	3.716
MAP.11930	MAP.11927.collection		indoor light trap				2001-07/2002-06	Nigeria	GAZ	00000912	6.865	3.716
MAP.12042	MAP.12042.collection		outside shelter artificial	human baited net trap	animal baited net trap		1981-10/1981-10	Zimbabwe	GAZ	00001106	-17.2167	31.75
MAP.62046	MAP.62046.collection		house resting inside	man biting indoors			2005-07/2005-09	Niger	GAZ	00000585	13.698	13.315
MAP.2419	MAP.2419.collection		house resting inside					Burkina Faso	GAZ	00000905	11.016	-4.05
MAP.45073	MAP.45073.collection		outlet window trap				2005-09/2005-11	Equatorial Guinea	GAZ	00001091	3.7833	8.7167
MAP.45075	MAP.45073.collection		outlet window trap				2005-09/2005-11	Equatorial Guinea	GAZ	00001091	3.7833	8.7167
MAP.45077	MAP.45073.collection		outlet window trap				2005-09/2005-11	Equatorial Guinea	GAZ	00001091	3.7833	8.7167
MAP.64356	MAP.64356.collection		house resting inside				1997-08/1997-08	Kenya	GAZ	00001101	-0.3911	34.1861
MAP.6410	MAP.6410.collection		indoor light trap	house resting inside	outside shelter artificial		1987-04/1987-06	Tanzania	GAZ	00001103	-5.267	38.827
MAP.45840	MAP.45840.collection		house resting inside	outlet window trap			2005-06/2005-09	Tanzania	GAZ	00001103	-5.2167	38.65
MAP.45841	MAP.45840.collection		house resting inside	outlet window trap			2005-06/2005-09	Tanzania	GAZ	00001103	-5.2167	38.65
MAP.53181	MAP.53181.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-02/2003-02	Madagascar	GAZ	00001108	-19.133	46.349
MAP.53188	MAP.53181.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-02/2003-02	Madagascar	GAZ	00001108	-19.133	46.349
MAP.28474	MAP.28474.collection		man biting outdoors	house resting inside	outside shelter artificial	outside shelter natural	1995-02/1997-06	Réunion	GAZ	00003945	-21.032	55.232
MAP.29075	MAP.29075.collection		man biting				1992-05/1992-05	Madagascar	GAZ	00001108	-18.5167	47.25
MAP.9449	MAP.9449.collection		larval collection				1995-03/1996-02	Senegal	GAZ	00000913	14.7396	-17.3843
MAP.62549	MAP.62549.collection		house resting inside	indoor light trap			1995-10/1995-10	Tanzania	GAZ	00001103	-5.0666	38.4416
MAP.8178	MAP.8178.collection		house resting inside	outside shelter artificial	larval collection		1986-05/1986-06	Tanzania	GAZ	00001103	-4.038	35.757
MAP.8180	MAP.8178.collection		house resting inside	outside shelter artificial	larval collection		1986-05/1986-06	Tanzania	GAZ	00001103	-4.038	35.757
MAP.3625	MAP.3625.collection		indoor light trap				1998-08/1998-09	Ethiopia	GAZ	00000567	8.053	38.727
MAP.42166	MAP.42166.collection		house resting inside				2003-02/2003-02	Kenya	GAZ	00001101	-0.8667	34.7167
MAP.12088	MAP.12088.collection		larval collection				1997-07/1997-08	Mali	GAZ	00000584	12.8	-8.034
MAP.12091	MAP.12088.collection		larval collection				1997-07/1997-08	Mali	GAZ	00000584	12.8	-8.034
MAP.35396	MAP.35396.collection		larval collection				1997-00/1997-00	Nigeria	GAZ	00000912	10.52	7.443
MAP.6120	MAP.6120.collection		man biting indoors	man biting outdoors	house resting inside	outside shelter artificial	1989-06/1989-06	Madagascar	GAZ	00001108	-18.967	47.266
MAP.74970	MAP.74970.collection		house resting inside				2003-04/2003-04	Angola	GAZ	00001095	-9.297	14.914
MAP.74971	MAP.74970.collection		house resting inside				2003-04/2003-04	Angola	GAZ	00001095	-9.297	14.914
MAP.74972	MAP.74970.collection		house resting inside				2003-04/2003-04	Angola	GAZ	00001095	-9.297	14.914
MAP.10209	MAP.10209.collection		house resting inside	outside shelter artificial			1991-06/1992-08	Kenya	GAZ	00001101	0.3333	36.0333
MAP.29460	MAP.29460.collection		house resting inside	man biting indoors	man biting outdoors		2001-01/2001-03	Madagascar	GAZ	00001108	-22.968	47.332
MAP.8744	MAP.8744.collection		outlet window trap					South Africa	GAZ	00001094	-26.918	32.249
MAP.41381	MAP.41381.collection		house resting inside				2004-11/2004-11	Zambia	GAZ	00001107	-16.434	26.783
MAP.41384	MAP.41381.collection		house resting inside				2004-11/2004-11	Zambia	GAZ	00001107	-16.434	26.783
MAP.11406	MAP.11406.collection		house resting inside				2004-04/2004-04	Kenya	GAZ	00001101	-0.5794	34.7991
MAP.62034	MAP.62034.collection		house resting inside	man biting indoors			2006-07/2006-09	Niger	GAZ	00000585	13.692	9.513
MAP.62037	MAP.62034.collection		house resting inside	man biting indoors			2006-07/2006-09	Niger	GAZ	00000585	13.692	9.513
MAP.3520	MAP.3520.collection		house resting inside				2001-10/2001-10	Kenya	GAZ	00001101	-0.5667	37.45
MAP.28753	MAP.28753.collection		house resting inside				1990-11/1990-11	Senegal	GAZ	00000913	13.75	-16.4167
MAP.5615	MAP.5615.collection		man biting indoors	man biting outdoors			1994-07/1994-09	Burundi	GAZ	00001090	-4.42	29.6709
MAP.5622	MAP.5615.collection		man biting indoors	man biting outdoors			1994-07/1994-09	Burundi	GAZ	00001090	-4.42	29.6709
MAP.8378	MAP.8378.collection		house resting inside				1987-00/1989-00	Kenya	GAZ	00001101	-0.0732	34.6631
MAP.32471	MAP.32471.collection		larval collection				2001-08/2002-07	Nigeria	GAZ	00000912	6.751	6.132
MAP.8634	MAP.8634.collection		outlet window trap				1991-03/1991-03	South Africa	GAZ	00001094	-27.332	32.316
MAP.8640	MAP.8640.collection						2002-07/2003-07	Kenya	GAZ	00001101	0.15	34.75
MAP.8653	MAP.8640.collection						2002-07/2003-07	Kenya	GAZ	00001101	0.15	34.75
MAP.8654	MAP.8640.collection						2002-07/2003-07	Kenya	GAZ	00001101	0.15	34.75
MAP.11274	MAP.11274.collection		house resting inside				1988-12/1988-12	Kenya	GAZ	00001101	-0.183	34.383
MAP.11286	MAP.11274.collection		house resting inside				1988-12/1988-12	Kenya	GAZ	00001101	-0.183	34.383
MAP.11298	MAP.11274.collection		house resting inside				1988-12/1988-12	Kenya	GAZ	00001101	-0.183	34.383
MAP.30280	MAP.30280.collection							Ghana	GAZ	00000908	6.688	-1.623
MAP.45529	MAP.30280.collection							Ghana	GAZ	00000908	6.688	-1.623
MAP.45693	MAP.45693.collection		house resting inside				2004-12/2004-12	Kenya	GAZ	00001101	-0.6981	37.3446
MAP.45705	MAP.45693.collection		house resting inside				2004-12/2004-12	Kenya	GAZ	00001101	-0.6981	37.3446
MAP.12278	MAP.12278.collection		house resting inside	animal baited net trap	man biting indoors	man biting outdoors	1987-10/1987-10	Kenya	GAZ	00001101	-0.0667	34.6667
MAP.12283	MAP.12278.collection		house resting inside	animal baited net trap	man biting indoors	man biting outdoors	1987-10/1987-10	Kenya	GAZ	00001101	-0.0667	34.6667
MAP.61928	MAP.61928.collection		outlet window trap				2006-12/2007-07	Equatorial Guinea	GAZ	00001091	1.85	10.766
MAP.53234	MAP.53234.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-10/2003-10	Madagascar	GAZ	00001108	-19	46.417
MAP.53246	MAP.53234.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-10/2003-10	Madagascar	GAZ	00001108	-19	46.417
MAP.32253	MAP.32253.collection						1998-07/1998-08	Benin	GAZ	00000904	7.169	2.067
MAP.8890	MAP.8890.collection		house resting inside	indoor light trap			1991-06/1992-04	Kenya	GAZ	00001101	-3.398	39.932
MAP.35802	MAP.35802.collection		house resting inside				1996-10/1996-10	Mali	GAZ	00000584	12.684	-7.869
MAP.4903	MAP.4903.collection		larval collection	indoor light trap	house resting inside	outlet window trap	1999-07/1999-07	Ethiopia	GAZ	00000567	14.283	38.195
MAP.28550	MAP.28550.collection		man biting	house resting inside			1995-02/1995-02	Senegal	GAZ	00000913	14.677	-17.443
MAP.7419	MAP.7419.collection		man biting indoors				1999-09/1999-09	Cameroon	GAZ	00001093	3.816	11.483
MAP.7458	MAP.7419.collection		man biting indoors				1999-09/1999-09	Cameroon	GAZ	00001093	3.816	11.483
MAP.10083	MAP.10083.collection		man biting indoors	man biting outdoors			1994-05/1994-05	Senegal	GAZ	00000913	13.716	-16.418
MAP.10121	MAP.10083.collection		man biting indoors	man biting outdoors			1994-05/1994-05	Senegal	GAZ	00000913	13.716	-16.418
MAP.10159	MAP.10083.collection		man biting indoors	man biting outdoors			1994-05/1994-05	Senegal	GAZ	00000913	13.716	-16.418
MAP.62126	MAP.62126.collection		indoor light trap				1991-02/1991-05	Tanzania	GAZ	00001103	-8.199	36.299
MAP.5855	MAP.5855.collection		man biting indoors	man biting outdoors			1996-11/1996-12	Gabon	GAZ	00001092	-0.707	10.211
MAP.5858	MAP.5855.collection		man biting indoors	man biting outdoors			1996-11/1996-12	Gabon	GAZ	00001092	-0.707	10.211
MAP.64690	MAP.64690.collection		house resting inside	larval collection			2003-06/2003-06	Uganda	GAZ	00001102	0.3646	32.594
MAP.35311	MAP.35311.collection		indoor light trap	human baited net trap			2001-10/2003-09	Tanzania	GAZ	00001103	-8.1353	36.429
MAP.35312	MAP.35311.collection		indoor light trap	human baited net trap			2001-10/2003-09	Tanzania	GAZ	00001103	-8.1353	36.429
MAP.35313	MAP.35311.collection		indoor light trap	human baited net trap			2001-10/2003-09	Tanzania	GAZ	00001103	-8.1353	36.429
MAP.5922	MAP.5922.collection		man biting indoors	man biting outdoors			1993-10/1993-10	Gabon	GAZ	00001092	-1.633	13.466
MAP.5947	MAP.5922.collection		man biting indoors	man biting outdoors			1993-10/1993-10	Gabon	GAZ	00001092	-1.633	13.466
MAP.5997	MAP.5922.collection		man biting indoors	man biting outdoors			1993-10/1993-10	Gabon	GAZ	00001092	-1.633	13.466
MAP.61158	MAP.61158.collection		indoor light trap				1989-10/1989-10	Gambia	GAZ	00000907	13.384	-15.284
MAP.61160	MAP.61158.collection		indoor light trap				1989-10/1989-10	Gambia	GAZ	00000907	13.384	-15.284
MAP.61162	MAP.61158.collection		indoor light trap				1989-10/1989-10	Gambia	GAZ	00000907	13.384	-15.284
MAP.5041	MAP.5041.collection		man biting				2003-07/2003-07	Côte d'Ivoire	GAZ	00000906	6.866	-5.4
MAP.42265	MAP.42265.collection						1989-00/1989-00	Burkina Faso	GAZ	00000905	12.367	-1.529
MAP.7135	MAP.7135.collection		man biting indoors				1987-11/1987-11	Kenya	GAZ	00001101	-0.1138	34.404
MAP.10450	MAP.10450.collection		man biting indoors	man biting outdoors	human baited net trap		2002-12/2002-12	Madagascar	GAZ	00001108	-19	46.416
MAP.6450	MAP.6450.collection		indoor light trap				1988-04/1988-06	Tanzania	GAZ	00001103	-5.1667	38.8667
MAP.11824	MAP.11824.collection		man biting indoors	man biting outdoors	house resting inside		1992-06/1993-05	Kenya	GAZ	00001101	-3.4579	39.9255
MAP.11825	MAP.11824.collection		man biting indoors	man biting outdoors	house resting inside		1992-06/1993-05	Kenya	GAZ	00001101	-3.4579	39.9255
MAP.10044	MAP.10044.collection		house resting inside				2001-11/2002-02	Uganda	GAZ	00001102	-0.427	32.505
MAP.7110	MAP.7110.collection		man biting indoors				1985-10/1985-10	Kenya	GAZ	00001101	-0.1138	34.404
MAP.53051	MAP.53051.collection		man biting indoors	man biting outdoors			1992-09/1992-09	Malawi	GAZ	00001105	-16.383	35.133
MAP.32120	MAP.32120.collection		house resting inside	man biting indoors	man biting outdoors		1996-07/1996-07	Senegal	GAZ	00000913	12.554	-12.174
MAP.5940	MAP.5940.collection		man biting indoors	man biting outdoors			1995-04/1995-04	Gabon	GAZ	00001092	-1.633	13.466
MAP.5965	MAP.5940.collection		man biting indoors	man biting outdoors			1995-04/1995-04	Gabon	GAZ	00001092	-1.633	13.466
MAP.6011	MAP.5940.collection		man biting indoors	man biting outdoors			1995-04/1995-04	Gabon	GAZ	00001092	-1.633	13.466
MAP.50978	MAP.50978.collection		larval collection				2006-09/2006-10	Burkina Faso	GAZ	00000905	12.1833	1.3833
MAP.6253	MAP.6253.collection		house resting inside	man biting indoors	indoor light trap	outlet window trap	1991-04/1991-04	Sierra Leone	GAZ	00000914	8.166	-11.484
MAP.6266	MAP.6253.collection		house resting inside	man biting indoors	indoor light trap	outlet window trap	1991-04/1991-04	Sierra Leone	GAZ	00000914	8.166	-11.484
MAP.7946	MAP.7946.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2004-02/2004-02	Madagascar	GAZ	00001108	-19.3833	46.2167
MAP.7973	MAP.7946.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2004-02/2004-02	Madagascar	GAZ	00001108	-19.3833	46.2167
