Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.13202	MAP.13201.collection		man biting				2001-00/2001-00	Peru	GAZ	00002932	-4.2833	-76.3
MAP.13203	MAP.13201.collection		man biting				2001-00/2001-00	Peru	GAZ	00002932	-4.2833	-76.3
MAP.13204	MAP.13201.collection		man biting				2001-00/2001-00	Peru	GAZ	00002932	-4.2833	-76.3
MAP.15609	MAP.15609.collection		man biting				1989-07/1989-07	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15633	MAP.15609.collection		man biting				1989-07/1989-07	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15342	MAP.15342.collection		larval collection				1992-09/1992-09	Brazil	GAZ	00002828	-24.605	-47.879
MAP.51382	MAP.51382.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	16.9667	-88.25
MAP.51385	MAP.51382.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	16.9667	-88.25
MAP.51386	MAP.51382.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	16.9667	-88.25
MAP.15854	MAP.15854.collection		man biting indoors	man biting outdoors			1987-07/1987-07	Mexico	GAZ	00002852	14.817	-92.485
MAP.15884	MAP.15884.collection		man biting outdoors				1988-02/1988-03	Colombia	GAZ	00002929	6.2167	-76.7167
MAP.14191	MAP.14191.collection		larval collection	resting outdoors	animal shed resting		1988-10/1988-10	United States of America	GAZ	00002459	32.576	-81.725
MAP.64295	MAP.64295.collection		larval collection				1997-01/1997-02	Brazil	GAZ	00002828	-7.4667	-65.3
MAP.64296	MAP.64295.collection		larval collection				1997-01/1997-02	Brazil	GAZ	00002828	-7.4667	-65.3
MAP.64297	MAP.64295.collection		larval collection				1997-01/1997-02	Brazil	GAZ	00002828	-7.4667	-65.3
MAP.62987	MAP.62987.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.3333	-77.7666
MAP.62988	MAP.62987.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.3333	-77.7666
MAP.62989	MAP.62987.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.3333	-77.7666
MAP.14288	MAP.14288.collection		larval collection	resting outdoors	animal shed resting		1989-09/1989-09	United States of America	GAZ	00002459	30.6238	-87.0325
MAP.40069	MAP.40069.collection		man biting indoors	man biting outdoors	resting outdoors		1989-03/1989-03	Venezuala	GAZ	00002931	7.466	-71.65
MAP.40089	MAP.40069.collection		man biting indoors	man biting outdoors	resting outdoors		1989-03/1989-03	Venezuala	GAZ	00002931	7.466	-71.65
MAP.64292	MAP.64292.collection		larval collection				1997-01/1997-02	Brazil	GAZ	00002828	-7.691	-65.985
MAP.64293	MAP.64292.collection		larval collection				1997-01/1997-02	Brazil	GAZ	00002828	-7.691	-65.985
MAP.64294	MAP.64292.collection		larval collection				1997-01/1997-02	Brazil	GAZ	00002828	-7.691	-65.985
MAP.14144	MAP.14144.collection		larval collection	resting outdoors	animal shed resting		1987-05/1987-05	United States of America	GAZ	00002459	29.0625	-82.7667
MAP.30958	MAP.30958.collection		outside shelter artificial	outside shelter natural	resting outdoors		1988-00/1988-00	United States of America	GAZ	00002459	32.371	-81.515
MAP.14291	MAP.14291.collection		larval collection	resting outdoors	animal shed resting		1988-08/1988-08	United States of America	GAZ	00002459	36.564	-88.147
MAP.14617	MAP.14617.collection		outdoor light trap				1992-07/1992-08	Mexico	GAZ	00002852	14.802	-92.508
MAP.15290	MAP.15290.collection						1989-00/1989-00	Brazil	GAZ	00002828	-24.713	-47.571
MAP.14415	MAP.14415.collection		larval collection	resting outdoors	animal shed resting		1987-08/1987-08	United States of America	GAZ	00002459	34.881	-88.081
MAP.31758	MAP.31758.collection		larval collection					Belize	GAZ	00002934	18.169	-88.446
MAP.13078	MAP.13078.collection		man biting				1999-12/1999-12	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.16055	MAP.16055.collection							United States of America	GAZ	00002459	29.5797	-83.3083
MAP.13422	MAP.13422.collection		man biting outdoors				1996-05/1996-05	Brazil	GAZ	00002828	2.826	-60.658
MAP.13445	MAP.13422.collection		man biting outdoors				1996-05/1996-05	Brazil	GAZ	00002828	2.826	-60.658
MAP.13468	MAP.13422.collection		man biting outdoors				1996-05/1996-05	Brazil	GAZ	00002828	2.826	-60.658
MAP.42418	MAP.42418.collection		man biting outdoors				2001-02/2001-02	French Guiana	GAZ	00067144	3.391	-53.928
MAP.14158	MAP.14158.collection		larval collection	resting outdoors	animal shed resting		1988-09/1988-09	United States of America	GAZ	00002459	30.792	-85.825
MAP.13366	MAP.13366.collection		man biting indoors	man biting outdoors			1997-07/1997-07	Brazil	GAZ	00002828	-9.086	-63.668
MAP.15446	MAP.15446.collection		man biting indoors	man biting outdoors			1989-03/1989-03	Venezuala	GAZ	00002931	10.268	-64.417
MAP.62974	MAP.62974.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.784	-77.585
MAP.62975	MAP.62974.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.784	-77.585
MAP.15152	MAP.15152.collection		man biting outdoors	man biting indoors			1989-05/1989-05	Mexico	GAZ	00002852	15.4386	-93.0944
MAP.14169	MAP.14169.collection		larval collection	resting outdoors	animal shed resting		1988-06/1988-06	United States of America	GAZ	00002459	30.126	-85.2
MAP.15994	MAP.15994.collection		house resting inside	resting outdoors	larval collection		1988-11/1989-11	Venezuala	GAZ	00002931	7.5333	-71.8372
MAP.15138	MAP.15138.collection		man biting outdoors	man biting indoors			1989-12/1989-12	Mexico	GAZ	00002852	15.4481	-93.1386
MAP.15952	MAP.15952.collection		carbon dioxide baited net trap	man biting	larval collection		1985-12/1985-12	United States of America	GAZ	00002459	33.9	-117.625
MAP.5113	MAP.5113.collection						1998-03/1998-05	Guatemala	GAZ	00002936	14.2	-91.301
MAP.14457	MAP.14457.collection		larval collection	resting outdoors	animal shed resting		1988-08/1988-08	United States of America	GAZ	00002459	34.578	-86.733
MAP.32405	MAP.32405.collection							Mexico	GAZ	00002852	18.975	-99.3916
MAP.64276	MAP.64276.collection		larval collection				1997-01/1997-02	Brazil	GAZ	00002828	-5.75	-64.3833
MAP.42410	MAP.42410.collection		man biting outdoors				2000-06/2000-06	French Guiana	GAZ	00067144	3.391	-53.928
MAP.62908	MAP.62908.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.784	-81.2199
MAP.15212	MAP.15212.collection		larval collection				1994-02/1994-03	Brazil	GAZ	00002828	-24.727	-48.096
MAP.30865	MAP.30865.collection		outside shelter artificial	outside shelter natural	resting outdoors		1988-08/1988-08	United States of America	GAZ	00002459	34.6564	-87.7333
MAP.15967	MAP.15967.collection		carbon dioxide baited net trap				1987-09/1987-10	United States of America	GAZ	00002459	28.043	-81.938
MAP.14380	MAP.14380.collection		larval collection	resting outdoors	animal shed resting		1992-08/1992-08	United States of America	GAZ	00002459	42.246	-71.908
MAP.14908	MAP.14908.collection		man biting outdoors					Trinidad and Tobago	GAZ	00003767	10.6167	-61.45
MAP.15797	MAP.15797.collection		man biting indoors	man biting outdoors			1987-12/1987-12	Mexico	GAZ	00002852	14.801	-92.467
MAP.14333	MAP.14333.collection		larval collection	resting outdoors	animal shed resting		1986-03/1986-03	United States of America	GAZ	00002459	29.613	-82.4067
MAP.13044	MAP.13044.collection		man biting				1997-02/1997-02	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.15301	MAP.15301.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.2167	-61.6667
MAP.15303	MAP.15301.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.2167	-61.6667
MAP.42387	MAP.42387.collection		man biting outdoors				2000-09/2000-09	French Guiana	GAZ	00067144	3.374	-54.047
MAP.13834	MAP.13834.collection		man biting				1993-12/1993-12	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13878	MAP.13834.collection		man biting				1993-12/1993-12	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13922	MAP.13834.collection		man biting				1993-12/1993-12	Brazil	GAZ	00002828	-3.12	-60.018
MAP.49727	MAP.49727.collection		larval collection	house resting inside			1990-08/1990-11	United States of America	GAZ	00002459	39.35	-121.0186
MAP.16138	MAP.16138.collection		man biting indoors	man biting outdoors			1983-05/1985-07	Brazil	GAZ	00002828	-7.0677	-57.0571
MAP.16139	MAP.16138.collection		man biting indoors	man biting outdoors			1983-05/1985-07	Brazil	GAZ	00002828	-7.0677	-57.0571
MAP.16141	MAP.16138.collection		man biting indoors	man biting outdoors			1983-05/1985-07	Brazil	GAZ	00002828	-7.0677	-57.0571
MAP.64138	MAP.64138.collection		carbon dioxide baited net trap				2001-12/2005-11	Argentina	GAZ	00002928	-23.1	-64.5
MAP.13516	MAP.13516.collection		man biting outdoors				1997-03/1997-03	Brazil	GAZ	00002828	-0.0333	-51.0833
MAP.13521	MAP.13516.collection		man biting outdoors				1997-03/1997-03	Brazil	GAZ	00002828	-0.0333	-51.0833
MAP.35475	MAP.35475.collection		larval collection				2004-04/2004-06	Brazil	GAZ	00002828	3.2336	-60.6938
MAP.35477	MAP.35475.collection		larval collection				2004-04/2004-06	Brazil	GAZ	00002828	3.2336	-60.6938
MAP.49804	MAP.49804.collection		resting outdoors					United States of America	GAZ	00002459	29.438	-83.2649
MAP.30899	MAP.30899.collection		outside shelter artificial	outside shelter natural	resting outdoors		1987-08/1987-08	United States of America	GAZ	00002459	34.4901	-86.967
MAP.15779	MAP.15779.collection		man biting indoors	man biting outdoors			1986-06/1986-06	Mexico	GAZ	00002852	14.801	-92.467
MAP.14179	MAP.14179.collection		larval collection	resting outdoors	animal shed resting		1992-05/1992-05	United States of America	GAZ	00002459	30.586	-85.836
MAP.15556	MAP.15556.collection		man biting				1988-09/1988-09	Venezuala	GAZ	00002931	7.468	-71.651
MAP.15574	MAP.15556.collection		man biting				1988-09/1988-09	Venezuala	GAZ	00002931	7.468	-71.651
MAP.62894	MAP.62894.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.78	-81.648
MAP.14208	MAP.14208.collection		larval collection	resting outdoors	animal shed resting		1988-06/1988-06	United States of America	GAZ	00002459	33.576	-82.536
MAP.14025	MAP.14025.collection							Peru	GAZ	00002932	-3.75	-73.192
MAP.15194	MAP.15194.collection		larval collection				1987-09/1987-09	United States of America	GAZ	00002459	38.825	-121.484
MAP.15178	MAP.15178.collection		animal shed resting				1990-05/1990-05	Guatemala	GAZ	00002936	15.258	-89.102
MAP.49675	MAP.49675.collection		animal shed resting				1995-07/1995-07	Guatemala	GAZ	00002936	15.333	-89.035
MAP.13342	MAP.13342.collection		man biting indoors	man biting outdoors			1999-11/1999-11	Brazil	GAZ	00002828	-8.608	-63.61
MAP.39351	MAP.39351.collection		man biting outdoors	carbon dioxide baited net trap			1996-09/1997-10	Peru	GAZ	00002932	-3.8261	-73.3725
MAP.39352	MAP.39351.collection		man biting outdoors	carbon dioxide baited net trap			1996-09/1997-10	Peru	GAZ	00002932	-3.8261	-73.3725
MAP.5117	MAP.5117.collection		larval collection	indoor light trap	man biting indoors	man biting outdoors		Peru	GAZ	00002932	-4.94	-80.56
MAP.7917	MAP.7917.collection		resting outdoors	light trap	man biting	larval collection	1992-06/1992-10	Brazil	GAZ	00002828	0.884	-52.034
MAP.14202	MAP.14202.collection		larval collection	resting outdoors	animal shed resting		1990-07/1990-07	United States of America	GAZ	00002459	30.306	-89.332
MAP.15643	MAP.15643.collection		indoor light trap				1989-06/1989-06	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.14868	MAP.14868.collection		man biting outdoors	man biting indoors	house resting inside	animal biting outdoors	1991-12/1991-12	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.40276	MAP.40276.collection		man biting					Peru	GAZ	00002932	-3.836	-73.29
MAP.14190	MAP.14190.collection		larval collection	resting outdoors	animal shed resting		1995-09/1995-09	United States of America	GAZ	00002459	32.335	-81.478
MAP.42451	MAP.42451.collection		man biting indoors	man biting outdoors			1997-07/1997-07	Peru	GAZ	00002932	-3.8272	-73.3761
MAP.15154	MAP.15154.collection		man biting outdoors	man biting indoors			1989-07/1989-07	Mexico	GAZ	00002852	15.4386	-93.0944
MAP.16003	MAP.16003.collection		outlet window trap				1985-04/1985-05	Suriname	GAZ	00002525	4.4166	-54.4666
MAP.40020	MAP.40020.collection		man biting indoors	man biting outdoors	resting outdoors		1988-09/1988-09	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.35761	MAP.35761.collection		man biting outdoors				1994-08/1994-08	Brazil	GAZ	00002828	-8.8	-63.9
MAP.16107	MAP.16107.collection		light trap				1985-05/1985-09	United States of America	GAZ	00002459	45.046	-101.602
MAP.42377	MAP.42377.collection		man biting outdoors				2002-01/2002-01	Suriname	GAZ	00002525	3.376	-54.061
MAP.52906	MAP.52906.collection		man biting				1991-07/1991-07	Venezuala	GAZ	00002931	7.5333	-71.8333
MAP.35496	MAP.35496.collection		larval collection				2006-01/2006-01	Brazil	GAZ	00002828	-19.083	-40.1147
MAP.35497	MAP.35496.collection		larval collection				2006-01/2006-01	Brazil	GAZ	00002828	-19.083	-40.1147
MAP.30337	MAP.30337.collection		resting outdoors				2003-04/2004-07	Brazil	GAZ	00002828	0.092	-51.228
MAP.30338	MAP.30337.collection		resting outdoors				2003-04/2004-07	Brazil	GAZ	00002828	0.092	-51.228
MAP.30339	MAP.30337.collection		resting outdoors				2003-04/2004-07	Brazil	GAZ	00002828	0.092	-51.228
MAP.16046	MAP.16046.collection						1986-00/1987-00	United States of America	GAZ	00002459	30.231	-93.22
MAP.5103	MAP.5103.collection		man biting				1993-09/1995-11	Colombia	GAZ	00002929	3.816	-77.001
MAP.5109	MAP.5103.collection		man biting				1993-09/1995-11	Colombia	GAZ	00002929	3.816	-77.001
MAP.14250	MAP.14250.collection		larval collection	resting outdoors	animal shed resting		1988-08/1988-08	United States of America	GAZ	00002459	34.928	-88.243
MAP.32450	MAP.32450.collection		man biting indoors				1994-11/1994-11	Venezuala	GAZ	00002931	2.8	-65.184
MAP.15491	MAP.15491.collection		man biting outdoors	man biting indoors			1988-08/1988-08	Mexico	GAZ	00002852	15.5	-93.2167
MAP.5130	MAP.5130.collection		man biting indoors				1984-09/1984-09	Suriname	GAZ	00002525	4.414	-54.432
MAP.65828	MAP.65828.collection		larval collection				1999-05/1999-05	Ecuador	GAZ	00002912	-0.085	-79.2764
MAP.42358	MAP.42358.collection		man biting outdoors				2000-05/2000-05	Suriname	GAZ	00002525	3.376	-54.061
MAP.13379	MAP.13379.collection		larval collection				1998-10/1998-10	Venezuala	GAZ	00002931	10.583	-62.935
MAP.13343	MAP.13343.collection		man biting indoors	man biting outdoors			1999-12/1999-12	Brazil	GAZ	00002828	-8.608	-63.61
MAP.13774	MAP.13774.collection		larval collection				1997-05/1997-05	Grenada	GAZ	02000573	12.201	-61.617
MAP.64215	MAP.64215.collection		carbon dioxide baited net trap				2004-02/2004-02	Argentina	GAZ	00002928	-22.733	-64.368
MAP.14500	MAP.14500.collection		man biting				1994-09/1994-09	Belize	GAZ	00002934	16.133	-88.902
MAP.15597	MAP.15597.collection		man biting				1988-07/1988-07	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15621	MAP.15597.collection		man biting				1988-07/1988-07	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15522	MAP.15522.collection		man biting				1989-02/1989-02	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.15542	MAP.15522.collection		man biting				1989-02/1989-02	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.51192	MAP.51192.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.5	-88.4167
MAP.51195	MAP.51192.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.5	-88.4167
MAP.51196	MAP.51192.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.5	-88.4167
MAP.14199	MAP.14199.collection		larval collection	resting outdoors	animal shed resting		1995-10/1995-10	United States of America	GAZ	00002459	34.97	-88.239
MAP.42366	MAP.42366.collection		man biting outdoors				2001-01/2001-01	Suriname	GAZ	00002525	3.376	-54.061
MAP.15147	MAP.15147.collection		man biting outdoors	man biting indoors			1988-12/1988-12	Mexico	GAZ	00002852	15.4386	-93.0944
MAP.14597	MAP.14597.collection		outdoor light trap				1992-07/1992-08	Mexico	GAZ	00002852	14.818	-92.485
MAP.13040	MAP.13040.collection		man biting				1996-10/1996-10	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.12810	MAP.12810.collection		man biting indoors	man biting outdoors			1993-04/1993-04	Trinidad and Tobago	GAZ	00003767	10.6	-61.4
MAP.35675	MAP.35675.collection		animal shed resting	man biting				Brazil	GAZ	00002828	-3.1019	-60.025
MAP.40053	MAP.40053.collection		man biting indoors	man biting outdoors	light trap	resting outdoors	1989-07/1989-07	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.13041	MAP.13041.collection		man biting				1996-11/1996-11	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.5126	MAP.5126.collection		man biting outdoors				1984-03/1984-03	Suriname	GAZ	00002525	4.414	-54.432
MAP.31572	MAP.31572.collection		animal shed resting					United States of America	GAZ	00002459	34.3	-91.338
MAP.15151	MAP.15151.collection		man biting outdoors	man biting indoors			1989-04/1989-04	Mexico	GAZ	00002852	15.4386	-93.0944
MAP.12928	MAP.12928.collection		man biting indoors	man biting outdoors	light trap		1997-01/1999-12	Brazil	GAZ	00002828	-14.4475	-48.9596
MAP.12929	MAP.12928.collection		man biting indoors	man biting outdoors	light trap		1997-01/1999-12	Brazil	GAZ	00002828	-14.4475	-48.9596
MAP.15804	MAP.15804.collection		man biting indoors	man biting outdoors	house resting inside		1988-07/1988-07	Mexico	GAZ	00002852	14.801	-92.467
MAP.15439	MAP.15439.collection		man biting indoors	man biting outdoors			1988-08/1988-08	Venezuala	GAZ	00002931	10.268	-64.417
MAP.15827	MAP.15827.collection		man biting indoors	man biting outdoors			1987-11/1987-11	Mexico	GAZ	00002852	14.56	-92.25
MAP.42401	MAP.42401.collection		man biting outdoors				2001-12/2001-12	French Guiana	GAZ	00067144	3.374	-54.047
MAP.64176	MAP.64176.collection		carbon dioxide baited net trap				2005-01/2005-01	Argentina	GAZ	00002928	-23.1	-64.5
MAP.49701	MAP.49701.collection		animal shed resting				1995-08/1995-08	Guatemala	GAZ	00002936	14.0939	-91.4217
MAP.14591	MAP.14591.collection		outdoor light trap				1992-07/1992-08	Mexico	GAZ	00002852	14.83	-92.323
MAP.13747	MAP.13747.collection		larval collection				1990-00/1996-00	Brazil	GAZ	00002828	-7.9833	-65.2667
MAP.14085	MAP.14085.collection		larval collection	resting outdoors	animal shed resting		1996-05/1996-05	United States of America	GAZ	00002459	29.4812	-82.9827
MAP.14862	MAP.14862.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-09/1992-09	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.14889	MAP.14862.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-09/1992-09	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.14904	MAP.14862.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-09/1992-09	Brazil	GAZ	00002828	-22.6833	-42.95
