id	latitude	longitude	country id	species	year start	year end	month start	month end	id method1	id method2	sample method1	sample method2	sample method3	sample method4	ASSI	citation
32412	-17.821	-66.404	BOL	Anopheles (Anopheles) pseudopunctipennis species complex					isoenzyme electrophoresis	DNA probe	unknown					"Estrada-Franco, J.G., Lanzaro, G.C., Ma, M.C., Walker-Abbey, A., Romans, P., Galvan-Sanchez, C., Cespedes, J.L., Vargas-Sagarnaga, R., Laughinghouse, A. and Columbus, I. (1993).  <b>Characterization of <i>Anopheles pseudopunctipennis</i> sensu lato from three countries of neotropical America from variation in allozymes and ribosomal DNA.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(6):735-45"
32420	-8.7855	-63.9178	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	2001	2001	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32421	-8.7855	-63.9178	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	2002	2002	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32422	-8.7855	-63.9178	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	2003	2003	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32423	-8.7855	-63.9178	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	2004	2004	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32424	-8.7855	-63.9178	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2001	2001	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32425	-8.7855	-63.9178	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2002	2002	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32426	-8.7855	-63.9178	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2003	2003	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32427	-8.7855	-63.9178	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2004	2004	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32428	-8.7986	-63.93	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	2002	2002	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32429	-8.7986	-63.93	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	2003	2003	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32430	-8.7986	-63.93	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	2004	2004	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32431	-8.7986	-63.93	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2002	2002	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32432	-8.7986	-63.93	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2003	2003	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32433	-8.7986	-63.93	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2004	2004	1	12	morphology		man biting outdoors	man biting indoors	larval collection			"Gil, L.H., Tada, M.S., Katsuragawa, T.H., Ribolla, P.E. and da Silva, L.H. (2007).  <b>Urban and suburban malaria in Rondônia (Brazilian Western Amazon) II. Perennial transmissions with high anopheline densities are associated with human environmental changes.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):271-6"
32434	6	-76.783	COL	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting					"González, R., Wilkerson, R., Suárez, M.F., García, F., Gallego, G., Cárdenas, H., Posso, C.E. and Duque, M.C. (2007).  <b>A population genetics study of <i>Anopheles darlingi</i> (Diptera: Culicidae) from Colombia based on random amplified polymorphic DNA-polymerase chain reaction and amplified fragment lenght polymorphism markers.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):255-62"
32435	3.526	-73.714	COL	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting					"González, R., Wilkerson, R., Suárez, M.F., García, F., Gallego, G., Cárdenas, H., Posso, C.E. and Duque, M.C. (2007).  <b>A population genetics study of <i>Anopheles darlingi</i> (Diptera: Culicidae) from Colombia based on random amplified polymorphic DNA-polymerase chain reaction and amplified fragment lenght polymorphism markers.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):255-62"
32436	8.083	-76.133	COL	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting					"González, R., Wilkerson, R., Suárez, M.F., García, F., Gallego, G., Cárdenas, H., Posso, C.E. and Duque, M.C. (2007).  <b>A population genetics study of <i>Anopheles darlingi</i> (Diptera: Culicidae) from Colombia based on random amplified polymorphic DNA-polymerase chain reaction and amplified fragment lenght polymorphism markers.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):255-62"
32441	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	2	2	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32442	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	3	3	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32443	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	3	3	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32444	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	5	5	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32445	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	6	6	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32446	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	7	7	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32447	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	8	8	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32448	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	9	9	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32449	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	10	10	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32450	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	11	11	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32451	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1994	12	12	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32452	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1995	1995	1	1	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32453	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1995	1995	2	2	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32454	2.8	-65.184	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1995	2	2	unknown	not applicable	man biting indoors					"Magris, M., Rubio-Palis, Y., Menares, C. and Villegas, L. (2007).  <b>Vector bionomics and malaria transmission in the Upper Orinoco River, Southern Venezuela.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):303-11"
32478	18.334	-71.201	DOM	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1989	1989	10	10	unknown		light trap	man biting outdoors				"Perich, M.J., Tidwell, M.A., Dobson, S.E., Sardelis, M.R., Zaglul, A. and Williams, D.C. (1993).  <b>Barrier spraying to control the malaria vector <i>Anopheles albimanus</i>: laboratory and field evaluation in the Dominican Republic.</b> <i>Medical and Veterinary Entomology</i>, <b>7</b>(4):363-8"
32479	18.333	-71.201	DOM	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1989	1989	10	10	unknown		light trap	man biting outdoors				"Perich, M.J., Tidwell, M.A., Dobson, S.E., Sardelis, M.R., Zaglul, A. and Williams, D.C. (1993).  <b>Barrier spraying to control the malaria vector <i>Anopheles albimanus</i>: laboratory and field evaluation in the Dominican Republic.</b> <i>Medical and Veterinary Entomology</i>, <b>7</b>(4):363-8"
32480	18.3333	-71.25	DOM	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1989	1989	10	10	unknown		light trap	man biting outdoors				"Perich, M.J., Tidwell, M.A., Dobson, S.E., Sardelis, M.R., Zaglul, A. and Williams, D.C. (1993).  <b>Barrier spraying to control the malaria vector <i>Anopheles albimanus</i>: laboratory and field evaluation in the Dominican Republic.</b> <i>Medical and Veterinary Entomology</i>, <b>7</b>(4):363-8"
32481	18.3667	-71.35	DOM	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1989	1989	10	10	unknown		light trap	man biting outdoors				"Perich, M.J., Tidwell, M.A., Dobson, S.E., Sardelis, M.R., Zaglul, A. and Williams, D.C. (1993).  <b>Barrier spraying to control the malaria vector <i>Anopheles albimanus</i>: laboratory and field evaluation in the Dominican Republic.</b> <i>Medical and Veterinary Entomology</i>, <b>7</b>(4):363-8"
32527	-10.1333	-67.5333	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2002	2002	8	8	morphology	not applicable	man biting	animal shed resting	resting outdoors			"Scarpassa, V.M. and Conn, J.E. (2007).  <b>Population genetic structure of the major malaria vector <i>Anopheles darlingi</i> (Diptera: Culicidae) from the Brazilian Amazon, using microsatellite markers.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):319-27"
32528	-8.762	-63.908	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2002	2002	4	4	morphology	not applicable	man biting	animal shed resting	resting outdoors			"Scarpassa, V.M. and Conn, J.E. (2007).  <b>Population genetic structure of the major malaria vector <i>Anopheles darlingi</i> (Diptera: Culicidae) from the Brazilian Amazon, using microsatellite markers.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):319-27"
32529	-8.6	-63.8167	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2002	2002	4	4	morphology	not applicable	man biting	animal shed resting	resting outdoors			"Scarpassa, V.M. and Conn, J.E. (2007).  <b>Population genetic structure of the major malaria vector <i>Anopheles darlingi</i> (Diptera: Culicidae) from the Brazilian Amazon, using microsatellite markers.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):319-27"
32530	-4.102	-63.12	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2001	2001	6	6	morphology	not applicable	man biting	animal shed resting	resting outdoors			"Scarpassa, V.M. and Conn, J.E. (2007).  <b>Population genetic structure of the major malaria vector <i>Anopheles darlingi</i> (Diptera: Culicidae) from the Brazilian Amazon, using microsatellite markers.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):319-27"
32531	-1.945	-61.359	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1998	1998	12	12	morphology	not applicable	man biting	animal shed resting	resting outdoors			"Scarpassa, V.M. and Conn, J.E. (2007).  <b>Population genetic structure of the major malaria vector <i>Anopheles darlingi</i> (Diptera: Culicidae) from the Brazilian Amazon, using microsatellite markers.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):319-27"
32532	-3.8167	-60.35	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1998	1998	6	6	morphology	not applicable	man biting	animal shed resting	resting outdoors			"Scarpassa, V.M. and Conn, J.E. (2007).  <b>Population genetic structure of the major malaria vector <i>Anopheles darlingi</i> (Diptera: Culicidae) from the Brazilian Amazon, using microsatellite markers.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):319-27"
