Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.71426	MAP.71426.collection							Netherlands	GAZ	00001549	52.85	6.18
MAP.71427	MAP.71426.collection							Netherlands	GAZ	00001549	52.85	6.18
MAP.73996	MAP.73996.collection							Sweden	GAZ	00002729	55.93	13.33
MAP.73997	MAP.73996.collection							Sweden	GAZ	00002729	55.93	13.33
MAP.71151	MAP.71151.collection							Netherlands	GAZ	00001549	51.57	4.78
MAP.71152	MAP.71151.collection							Netherlands	GAZ	00001549	51.57	4.78
MAP.70671	MAP.70671.collection							Italy	GAZ	00002650	38.1834	15.5607
MAP.70672	MAP.70671.collection							Italy	GAZ	00002650	38.1834	15.5607
MAP.74011	MAP.74011.collection							Sweden	GAZ	00002729	58.38	13.42
MAP.67536	MAP.67536.collection							Czech Republic	GAZ	00002954	50.18	14.18
MAP.69501	MAP.69501.collection							Greece	GAZ	00002945	37.32	22.15
MAP.69502	MAP.69501.collection							Greece	GAZ	00002945	37.32	22.15
MAP.74556	MAP.74556.collection							Sweden	GAZ	00002729	62.97	18.45
MAP.49762	MAP.49762.collection							Greece	GAZ	00002945	40.6167	21.55
MAP.71086	MAP.71086.collection							Netherlands	GAZ	00001549	51.87	4.6
MAP.71087	MAP.71086.collection							Netherlands	GAZ	00001549	51.87	4.6
MAP.73506	MAP.73506.collection							Georgia	GAZ	00004942	43.35	40.27
MAP.68016	MAP.68016.collection							Germany	GAZ	00002646	53.87	11.45
MAP.69121	MAP.69121.collection							France	GAZ	00003940	43.28	3.13
MAP.74171	MAP.74171.collection							Sweden	GAZ	00002729	56.3	14.75
MAP.74751	MAP.74751.collection							Serbia	GAZ	00002957	44.23	19.67
MAP.74752	MAP.74751.collection							Serbia	GAZ	00002957	44.23	19.67
MAP.74753	MAP.74751.collection							Serbia	GAZ	00002957	44.23	19.67
MAP.68376	MAP.68376.collection							United Kingdom	GAZ	00002637	51.15	-0.98
MAP.68301	MAP.68301.collection							Denmark	GAZ	00002635	55.38	12.37
MAP.68302	MAP.68301.collection							Denmark	GAZ	00002635	55.38	12.37
MAP.71396	MAP.71396.collection							Netherlands	GAZ	00001549	51.6	6
MAP.71397	MAP.71396.collection							Netherlands	GAZ	00001549	51.6	6
MAP.73066	MAP.73066.collection							Portugal	GAZ	00002944	40.9	-6.97
MAP.74481	MAP.74481.collection							Croatia	GAZ	00002719	43.45	17.21
MAP.71486	MAP.71486.collection							Netherlands	GAZ	00001549	53.02	6.77
MAP.71487	MAP.71486.collection							Netherlands	GAZ	00001549	53.02	6.77
MAP.67456	MAP.67456.collection							Switzerland	GAZ	00002941	47.28	8.57
MAP.67457	MAP.67456.collection							Switzerland	GAZ	00002941	47.28	8.57
MAP.28599	MAP.28599.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.367	12.133
MAP.74841	MAP.74841.collection							Serbia	GAZ	00002957	44.63	20.53
MAP.74842	MAP.74841.collection							Serbia	GAZ	00002957	44.63	20.53
MAP.74843	MAP.74841.collection							Serbia	GAZ	00002957	44.63	20.53
MAP.67976	MAP.67976.collection							Germany	GAZ	00002646	52.48	10.55
MAP.67391	MAP.67391.collection							Switzerland	GAZ	00002941	47.53	7.99
MAP.69971	MAP.69971.collection							Italy	GAZ	00002650	40.51	8.89
MAP.68631	MAP.68631.collection							Spain	GAZ	00000591	37.17	-3.58
MAP.66951	MAP.66951.collection							Belgium	GAZ	00002938	51.25	4.45
MAP.66952	MAP.66951.collection							Belgium	GAZ	00002938	51.25	4.45
MAP.66641	MAP.66641.collection							Austria	GAZ	00002942	47.85	15.52
MAP.66642	MAP.66641.collection							Austria	GAZ	00002942	47.85	15.52
MAP.42314	MAP.42314.collection		indoor light trap	outdoor light trap			2005-06/2005-06	Morocco	GAZ	00000565	35.3	-4.9833
MAP.9173	MAP.9173.collection		larval collection				1999-08/1999-09	Netherlands	GAZ	00001549	51.797	3.92
MAP.73906	MAP.73906.collection							Sweden	GAZ	00002729	56.75	12.75
MAP.73907	MAP.73906.collection							Sweden	GAZ	00002729	56.75	12.75
MAP.70751	MAP.70751.collection							Italy	GAZ	00002650	39.3	16.25
MAP.70752	MAP.70751.collection							Italy	GAZ	00002650	39.3	16.25
MAP.69406	MAP.69406.collection							France	GAZ	00003940	42.3	9.15
MAP.69407	MAP.69406.collection							France	GAZ	00003940	42.3	9.15
MAP.69408	MAP.69406.collection							France	GAZ	00003940	42.3	9.15
MAP.69409	MAP.69406.collection							France	GAZ	00003940	42.3	9.15
MAP.69410	MAP.69406.collection							France	GAZ	00003940	42.3	9.15
MAP.65891	MAP.65891.collection		resting outdoors				2006-08/2006-08	United Kingdom	GAZ	00002637	50.9347	0.3794
MAP.65997	MAP.65891.collection		resting outdoors				2006-08/2006-08	United Kingdom	GAZ	00002637	50.9347	0.3794
MAP.12554	MAP.12554.collection		light trap	man biting	animal shed resting	house resting inside	1993-07/1993-07	Egypt	GAZ	00003934	29.416	30.833
MAP.68171	MAP.68171.collection							Poland	GAZ	00002939	51.95	14.72
MAP.70206	MAP.70206.collection							Italy	GAZ	00002650	43.55	10.32
MAP.70207	MAP.70206.collection							Italy	GAZ	00002650	43.55	10.32
MAP.12593	MAP.12593.collection		light trap	man biting	animal shed resting	house resting inside	1993-10/1993-10	Egypt	GAZ	00003934	29.471	30.849
MAP.67531	MAP.67531.collection							Czech Republic	GAZ	00002954	50.38	14.15
MAP.67532	MAP.67531.collection							Czech Republic	GAZ	00002954	50.38	14.15
MAP.71336	MAP.71336.collection							Netherlands	GAZ	00001549	53.08	5.7
MAP.71337	MAP.71336.collection							Netherlands	GAZ	00001549	53.08	5.7
MAP.70876	MAP.70876.collection							Latvia	GAZ	00002958	56.72	21.6
MAP.70877	MAP.70876.collection							Latvia	GAZ	00002958	56.72	21.6
MAP.67381	MAP.67381.collection							Switzerland	GAZ	00002941	47.52	7.68
MAP.70956	MAP.70956.collection							Netherlands	GAZ	00001549	51.48	3.55
MAP.70957	MAP.70956.collection							Netherlands	GAZ	00001549	51.48	3.55
MAP.10932	MAP.10932.collection		animal shed resting				2000-06/2000-08	Romania	GAZ	00002951	44.618	26.065
MAP.70621	MAP.70621.collection							Italy	GAZ	00002650	40.9	14.78
MAP.70622	MAP.70621.collection							Italy	GAZ	00002650	40.9	14.78
MAP.70586	MAP.70586.collection							Italy	GAZ	00002650	37.75	14.4
MAP.70587	MAP.70586.collection							Italy	GAZ	00002650	37.75	14.4
MAP.12476	MAP.12476.collection		larval collection				1993-04/1993-04	Egypt	GAZ	00003934	29.471	30.849
MAP.74831	MAP.74831.collection							Serbia	GAZ	00002957	45.94	20.41
MAP.74832	MAP.74831.collection							Serbia	GAZ	00002957	45.94	20.41
MAP.74833	MAP.74831.collection							Serbia	GAZ	00002957	45.94	20.41
MAP.75065	MAP.75065.collection						2004-05/2004-09	Spain	GAZ	00000591	40.9566	-5.6329
MAP.12504	MAP.12504.collection		larval collection				1993-08/1993-08	Egypt	GAZ	00003934	29.417	30.816
MAP.69656	MAP.69656.collection							Croatia	GAZ	00002719	44.12	15.25
MAP.69657	MAP.69656.collection							Croatia	GAZ	00002719	44.12	15.25
MAP.69658	MAP.69656.collection							Croatia	GAZ	00002719	44.12	15.25
MAP.69659	MAP.69656.collection							Croatia	GAZ	00002719	44.12	15.25
MAP.74336	MAP.74336.collection							Sweden	GAZ	00002729	59.75	16.48
MAP.71351	MAP.71351.collection							Netherlands	GAZ	00001549	52.87	5.75
MAP.71352	MAP.71351.collection							Netherlands	GAZ	00001549	52.87	5.75
MAP.74161	MAP.74161.collection							Sweden	GAZ	00002729	59.28	14.58
MAP.69486	MAP.69486.collection							Greece	GAZ	00002945	37.48	21.9
MAP.69487	MAP.69486.collection							Greece	GAZ	00002945	37.48	21.9
MAP.66761	MAP.66761.collection							Belgium	GAZ	00002938	51.1	2.58
MAP.71776	MAP.71776.collection							Poland	GAZ	00002939	51.23	22.68
MAP.71777	MAP.71776.collection							Poland	GAZ	00002939	51.23	22.68
MAP.70816	MAP.70816.collection							Italy	GAZ	00002650	40.63	17.93
MAP.70817	MAP.70816.collection							Italy	GAZ	00002650	40.63	17.93
MAP.35697	MAP.35697.collection		larval collection				1989-07/1989-07	Russian Federation	GAZ	00002721	56.502	84.938
MAP.70561	MAP.70561.collection							Italy	GAZ	00002650	41.1	14.2
MAP.70562	MAP.70561.collection							Italy	GAZ	00002650	41.1	14.2
MAP.71521	MAP.71521.collection							Netherlands	GAZ	00001549	53.25	6.98
MAP.71522	MAP.71521.collection							Netherlands	GAZ	00001549	53.25	6.98
MAP.71716	MAP.71716.collection							Poland	GAZ	00002939	52.18	21.57
MAP.71717	MAP.71716.collection							Poland	GAZ	00002939	52.18	21.57
MAP.45400	MAP.45400.collection		carbon dioxide baited net trap	outside shelter			2005-03/2005-03	France	GAZ	00003940	43.597	4.212
MAP.71276	MAP.71276.collection							Netherlands	GAZ	00001549	51.95	5.3
MAP.70576	MAP.70576.collection							Italy	GAZ	00002650	41.28	14.27
MAP.70577	MAP.70576.collection							Italy	GAZ	00002650	41.28	14.27
MAP.70911	MAP.70911.collection							Greece	GAZ	00002945	40.52	22.53
MAP.70912	MAP.70911.collection							Greece	GAZ	00002945	40.52	22.53
MAP.75059	MAP.75059.collection						2003-06/2003-08	Russian Federation	GAZ	00002721	48.6957	45.1972
MAP.66781	MAP.66781.collection							Belgium	GAZ	00002938	51.12	2.77
MAP.66782	MAP.66781.collection							Belgium	GAZ	00002938	51.12	2.77
MAP.74476	MAP.74476.collection							Sweden	GAZ	00002729	59.08	17.18
MAP.74906	MAP.74906.collection							Serbia	GAZ	00002957	43.95	21.97
MAP.68511	MAP.68511.collection							Germany	GAZ	00002646	50.4	7.67
MAP.73876	MAP.73876.collection							Sweden	GAZ	00002729	59.68	12.63
MAP.74351	MAP.74351.collection							Sweden	GAZ	00002729	57.65	16.58
MAP.70986	MAP.70986.collection							Netherlands	GAZ	00001549	51.28	4.05
MAP.70987	MAP.70986.collection							Netherlands	GAZ	00001549	51.28	4.05
MAP.71941	MAP.71941.collection							Portugal	GAZ	00002944	37.6	-8.7
MAP.12437	MAP.12437.collection		larval collection				1993-01/1993-01	Egypt	GAZ	00003934	29.416	30.833
MAP.66581	MAP.66581.collection							Austria	GAZ	00002942	48.25	14.63
MAP.66582	MAP.66581.collection							Austria	GAZ	00002942	48.25	14.63
MAP.10920	MAP.10920.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	43.801	28.532
MAP.10921	MAP.10920.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	43.801	28.532
MAP.73436	MAP.73436.collection							Russian Federation	GAZ	00002721	57.97	38.37
MAP.73437	MAP.73436.collection							Russian Federation	GAZ	00002721	57.97	38.37
MAP.74226	MAP.74226.collection							Sweden	GAZ	00002729	57.62	15.38
MAP.73526	MAP.73526.collection							Russian Federation	GAZ	00002721	57.77	40.98
MAP.73527	MAP.73526.collection							Russian Federation	GAZ	00002721	57.77	40.98
MAP.74761	MAP.74761.collection							Serbia	GAZ	00002957	44.6	19.75
MAP.74762	MAP.74761.collection							Serbia	GAZ	00002957	44.6	19.75
MAP.74763	MAP.74761.collection							Serbia	GAZ	00002957	44.6	19.75
MAP.70511	MAP.70511.collection							Italy	GAZ	00002650	37.75	13.6
MAP.70512	MAP.70511.collection							Italy	GAZ	00002650	37.75	13.6
MAP.75053	MAP.75053.collection						1999-00/2002-00	Italy	GAZ	00002650	43.8345	10.7948
MAP.73496	MAP.73496.collection							Russian Federation	GAZ	00002721	63.72	39.93
MAP.67521	MAP.67521.collection							Czech Republic	GAZ	00002954	49.02	14
MAP.67522	MAP.67521.collection							Czech Republic	GAZ	00002954	49.02	14
MAP.67471	MAP.67471.collection							Switzerland	GAZ	00002941	47.25	8.68
MAP.67472	MAP.67471.collection							Switzerland	GAZ	00002941	47.25	8.68
MAP.68831	MAP.68831.collection							France	GAZ	00003940	47.4	-2.45
MAP.68832	MAP.68831.collection							France	GAZ	00003940	47.4	-2.45
MAP.69791	MAP.69791.collection							Hungary	GAZ	00002952	46.63	18.87
MAP.69792	MAP.69791.collection							Hungary	GAZ	00002952	46.63	18.87
MAP.73606	MAP.73606.collection							Russian Federation	GAZ	00002721	58.18	42.98
MAP.73607	MAP.73606.collection							Russian Federation	GAZ	00002721	58.18	42.98
MAP.74631	MAP.74631.collection							Ukraine	GAZ	00002724	46.63	32.6
MAP.67731	MAP.67731.collection							Germany	GAZ	00002646	50.08	7.7
MAP.68556	MAP.68556.collection							Spain	GAZ	00000591	40.35	-6.13
MAP.71071	MAP.71071.collection							Netherlands	GAZ	00001549	52.25	4.57
MAP.71072	MAP.71071.collection							Netherlands	GAZ	00001549	52.25	4.57
MAP.69956	MAP.69956.collection							Italy	GAZ	00002650	39.9	8.77
MAP.75050	MAP.75050.collection						2002-01/2002-01	United Kingdom	GAZ	00002637	51.4552	0.472
MAP.75051	MAP.75050.collection						2002-01/2002-01	United Kingdom	GAZ	00002637	51.4552	0.472
MAP.69741	MAP.69741.collection							Hungary	GAZ	00002952	46.95	17.88
MAP.69742	MAP.69741.collection							Hungary	GAZ	00002952	46.95	17.88
MAP.74366	MAP.74366.collection							Sweden	GAZ	00002729	58.33	16.67
MAP.72756	MAP.72756.collection							Portugal	GAZ	00002944	39.12	-7.55
MAP.68709	MAP.68709.collection							Finland	GAZ	00002937	62.03	21.33
MAP.73096	MAP.73096.collection							Slovakia	GAZ	00002956	48.37	17.6
MAP.70591	MAP.70591.collection							Italy	GAZ	00002650	37.65	14.52
MAP.70592	MAP.70591.collection							Italy	GAZ	00002650	37.65	14.52
MAP.70593	MAP.70591.collection							Italy	GAZ	00002650	37.65	14.52
MAP.72936	MAP.72936.collection							Portugal	GAZ	00002944	40.25	-7.28
MAP.68976	MAP.68976.collection							France	GAZ	00003940	46.02	0.2
MAP.8801	MAP.8801.collection		house resting inside	animal shed resting	resting outdoors		1998-06/1998-06	Iran	GAZ	00004474	39.0167	48.05
MAP.8811	MAP.8801.collection		house resting inside	animal shed resting	resting outdoors		1998-06/1998-06	Iran	GAZ	00004474	39.0167	48.05
MAP.70626	MAP.70626.collection							Italy	GAZ	00002650	40.68	14.78
MAP.70627	MAP.70626.collection							Italy	GAZ	00002650	40.68	14.78
MAP.67811	MAP.67811.collection							Germany	GAZ	00002646	49.39	8.53
MAP.74776	MAP.74776.collection							Serbia	GAZ	00002957	44.63	19.88
MAP.74777	MAP.74776.collection							Serbia	GAZ	00002957	44.63	19.88
MAP.74778	MAP.74776.collection							Serbia	GAZ	00002957	44.63	19.88
MAP.73206	MAP.73206.collection							Romania	GAZ	00002951	44.1	27.6
MAP.73207	MAP.73206.collection							Romania	GAZ	00002951	44.1	27.6
MAP.73208	MAP.73206.collection							Romania	GAZ	00002951	44.1	27.6
MAP.73209	MAP.73206.collection							Romania	GAZ	00002951	44.1	27.6
MAP.70436	MAP.70436.collection							Italy	GAZ	00002650	38.02	12.88
MAP.70437	MAP.70436.collection							Italy	GAZ	00002650	38.02	12.88
MAP.71136	MAP.71136.collection							Netherlands	GAZ	00001549	52.63	4.75
MAP.71137	MAP.71136.collection							Netherlands	GAZ	00001549	52.63	4.75
MAP.68256	MAP.68256.collection							Denmark	GAZ	00002635	54.82	11.42
MAP.68257	MAP.68256.collection							Denmark	GAZ	00002635	54.82	11.42
MAP.72951	MAP.72951.collection							Spain	GAZ	00000591	37.93	-7.25
MAP.71361	MAP.71361.collection							Netherlands	GAZ	00001549	52.45	5.83
MAP.72371	MAP.72371.collection							Portugal	GAZ	00002944	38.33	-8.07
MAP.68456	MAP.68456.collection							United Kingdom	GAZ	00002637	50.82	0.33
MAP.68457	MAP.68456.collection							United Kingdom	GAZ	00002637	50.82	0.33
MAP.45408	MAP.45408.collection		outside shelter				2005-11/2005-11	France	GAZ	00003940	43.597	4.212
MAP.69796	MAP.69796.collection							Hungary	GAZ	00002952	46.18	18.97
MAP.69797	MAP.69796.collection							Hungary	GAZ	00002952	46.18	18.97
MAP.4011	MAP.4011.collection		light trap	human baited net trap	animal baited net trap		2000-10/2000-10	Turkey	GAZ	00000558	37.051	39.282
MAP.67781	MAP.67781.collection							Germany	GAZ	00002646	49.87	8.37
MAP.70076	MAP.70076.collection							Italy	GAZ	00002650	45.17	9.17
MAP.70077	MAP.70076.collection							Italy	GAZ	00002650	45.17	9.17
MAP.69546	MAP.69546.collection							Greece	GAZ	00002945	39.18	22.77
MAP.69547	MAP.69546.collection							Greece	GAZ	00002945	39.18	22.77
MAP.12556	MAP.12556.collection		light trap	man biting	animal shed resting	house resting inside	1993-09/1993-09	Egypt	GAZ	00003934	29.416	30.833
MAP.12584	MAP.12584.collection		light trap	man biting	animal shed resting	house resting inside	1993-01/1993-01	Egypt	GAZ	00003934	29.471	30.849
MAP.69881	MAP.69881.collection							Hungary	GAZ	00002952	47.03	21.17
MAP.69882	MAP.69881.collection							Hungary	GAZ	00002952	47.03	21.17
MAP.65890	MAP.65890.collection		resting outdoors				2006-08/2006-08	United Kingdom	GAZ	00002637	50.9334	0.3783
MAP.65996	MAP.65890.collection		resting outdoors				2006-08/2006-08	United Kingdom	GAZ	00002637	50.9334	0.3783
MAP.10927	MAP.10927.collection		animal shed resting				2003-06/2003-06	Romania	GAZ	00002951	44.201	26.113
MAP.10931	MAP.10927.collection		animal shed resting				2003-06/2003-06	Romania	GAZ	00002951	44.201	26.113
MAP.70521	MAP.70521.collection							Italy	GAZ	00002650	41.259	13.615
MAP.70522	MAP.70521.collection							Italy	GAZ	00002650	41.259	13.615
MAP.66966	MAP.66966.collection							Belgium	GAZ	00002938	51.1	4.52
MAP.66967	MAP.66966.collection							Belgium	GAZ	00002938	51.1	4.52
MAP.67756	MAP.67756.collection							Germany	GAZ	00002646	49.97	8.07
MAP.67757	MAP.67756.collection							Germany	GAZ	00002646	49.97	8.07
MAP.70091	MAP.70091.collection							Italy	GAZ	00002650	40.2	9.18
MAP.73141	MAP.73141.collection							Romania	GAZ	00002951	46.77	21.97
MAP.73142	MAP.73141.collection							Romania	GAZ	00002951	46.77	21.97
MAP.73143	MAP.73141.collection							Romania	GAZ	00002951	46.77	21.97
MAP.72596	MAP.72596.collection							Portugal	GAZ	00002944	39.2	-7.78
MAP.72271	MAP.72271.collection							Portugal	GAZ	00002944	38.83	-8.2
MAP.71061	MAP.71061.collection							Netherlands	GAZ	00001549	51.78	4.55
MAP.70721	MAP.70721.collection							Italy	GAZ	00002650	40.97	16.08
MAP.70722	MAP.70721.collection							Italy	GAZ	00002650	40.97	16.08
MAP.12735	MAP.12735.collection		animal shed resting	animal baited net trap	house resting inside	light trap	2001-05/2002-10	Turkey	GAZ	00000558	37.75	39.6666
MAP.70421	MAP.70421.collection							Italy	GAZ	00002650	41.6	12.55
MAP.74436	MAP.74436.collection							Sweden	GAZ	00002729	60.68	17.08
MAP.67061	MAP.67061.collection							Bulgaria	GAZ	00002950	42.35	26.53
MAP.67062	MAP.67061.collection							Bulgaria	GAZ	00002950	42.35	26.53
MAP.67063	MAP.67061.collection							Bulgaria	GAZ	00002950	42.35	26.53
MAP.67066	MAP.67061.collection							Bulgaria	GAZ	00002950	42.35	26.53
MAP.67067	MAP.67061.collection							Bulgaria	GAZ	00002950	42.35	26.53
MAP.67068	MAP.67061.collection							Bulgaria	GAZ	00002950	42.35	26.53
MAP.74621	MAP.74621.collection							Ukraine	GAZ	00002724	46.97	32.02
MAP.72796	MAP.72796.collection							Portugal	GAZ	00002944	37.67	-7.5
MAP.66856	MAP.66856.collection							Belgium	GAZ	00002938	51.33	3.2
MAP.66857	MAP.66856.collection							Belgium	GAZ	00002938	51.33	3.2
MAP.67876	MAP.67876.collection							Germany	GAZ	00002646	54.32	8.95
MAP.66821	MAP.66821.collection							Belgium	GAZ	00002938	51.23	2.97
MAP.74466	MAP.74466.collection							Sweden	GAZ	00002729	61.32	17.17
MAP.8458	MAP.8458.collection		animal shed resting				2001-06/2001-06	Iran	GAZ	00004474	36.652	53.294
MAP.69471	MAP.69471.collection							Greece	GAZ	00002945	37.58	21.62
MAP.69472	MAP.69471.collection							Greece	GAZ	00002945	37.58	21.62
MAP.73171	MAP.73171.collection							Romania	GAZ	00002951	43.77	24.52
MAP.73172	MAP.73171.collection							Romania	GAZ	00002951	43.77	24.52
MAP.73173	MAP.73171.collection							Romania	GAZ	00002951	43.77	24.52
MAP.68566	MAP.68566.collection							Spain	GAZ	00000591	37.17	-5.78
MAP.73146	MAP.73146.collection							Romania	GAZ	00002951	44.32	22.92
MAP.73147	MAP.73146.collection							Romania	GAZ	00002951	44.32	22.92
MAP.73148	MAP.73146.collection							Romania	GAZ	00002951	44.32	22.92
MAP.68621	MAP.68621.collection							France	GAZ	00003940	47.93	-3.7
MAP.68011	MAP.68011.collection							Germany	GAZ	00002646	54.5	11.22
MAP.68436	MAP.68436.collection							United Kingdom	GAZ	00002637	50.79	0.0499
MAP.68437	MAP.68436.collection							United Kingdom	GAZ	00002637	50.79	0.0499
MAP.11610	MAP.11610.collection		larval collection	house resting inside	man biting outdoors		1999-06/2001-04	Saudia Arabia	GAZ	00005279	18.5464	42.0489
MAP.70656	MAP.70656.collection							Italy	GAZ	00002650	41.87	15.37
MAP.66831	MAP.66831.collection							Belgium	GAZ	00002938	51.25	3.02
MAP.66832	MAP.66831.collection							Belgium	GAZ	00002938	51.25	3.02
